tweet,label
@USER کیرمم دستت نمیدم لاشی تو خو با من تو یه ماه اومدی :|  کسکش میخواستی فالو نکنی اصن الان میزنم بلاکت میکنم کیرمم نمیتونی بخوری دیگه 🤣🤣🤣🤣🤣,TIN
@USER مگه کسی هم این جنده خانم رو فالو داره؟؟؟ بابا این زنیکه کیر تو دهن، ۸ میلیون فالوور فیک داره. همین,TIN
تمرکز من در حد گوزه. نه می‌تونم درست کار کنم نه درست چیزی بخونم نه حتی درست وقتم رو بزنم به کیر گاو. تو هیچکاری دیگه تمرکز ندارم.,UNT
در باب تکذیبیه #مائده همین بس که تتلو عین دفتر خاطرات هر وقت جاییش رو- تتو کرده زمانش هم مشخصه؛) پارسال در زمان انتخابات ریاست جمهوری چیزی جز رو سیاهی روی سر و صورتش نبود اما الان هست؛))__پس با این حساب عکس مال دو سال پیش نیست و بازهم دروغگویی دیگر به باقی یاران اضافه شد؛),TIN
@USER میشه بفرمایید جناب آقای احمدی نژاد کی تحصیلات دینی داشته و یا با چند تا پیامبر الهی نسبت قوم و خویشی دارند؟! شاید با حضرت جرجیس پسرخاله اند و ما نمی-دانیم!,TIN
@USER هوش و درایتی که حاج قاسم داره امثال تو و همفکرانت هرگز اون رو درک نخواهید کرد برای شما فقط حرافی مهمه ای کاش قد ادعاتون فهم داشتین,TIN
@USER الان هم نفوذ با ریش و توی ریشه، قبلا هم همینطور بود.,UNT
خسرو جان درکت میکنم، واسه خودت تو این کرونا نشسته بودی یه گوشه داشتی نون و ماستتو میخوردی که یهو محمد امامی زنگ زد گفت: خسرو اینو امضا کن تا پته‌تو نریختم رو آب جاکش،امضا کن تا نگفتم چقدر از من چاپیدی و با کلی اشک امضا رو انداختی زیر نامه. آخی دزد کوچولو و ارزون @USER,TIN
@USER @USER @USER @USER این همون نکته‌ایست که شما و خیلیای دیگه مثل شما باید بهش توجه کنن٬ وقتی خود شما که اشتیاق یادگیری داری ۳۰۰ تا مهمون که بقول خودت میتونستی ازشون چیزی یاد بگیری رو به ۳ تا مهمون که نمی‌تونستی ازشون چیزی یاد بگیری می‌فروشی از مردم عادی چه توقعی دارین؟اونا هم قطعا میرن به سمت منفی,TIN
@USER @USER چی کسشر میگی احمق بیشعور مگه میشه به آدما رو به زور ازدواج داد جوجه ان انسانا مگه که تو یه زمان خاص باید جفت گیری کنن!!,TIN
@USER آخی جق زدی حشرت خوابید داری مشتریارو میپرونی؟؟کسکش پدر من برا ننت باید عزیز باشم ک هستم تو بچه جنده سگ کی باشی سیکتیر تا جیره استخون باباتو قطع نکردم,TIN
نفهم و بیشعور و گاو بودن بهترین اتفاقیه که میتونه برای یه انسان بیفته بیشعورانه زندگی میکنی و نمیفهمی داری دیگران رو‌ آزار میدی خودتم راحتی,UNT
@USER @USER @USER @USER نه ما فقط ميرينيم به اعتقادات سنگ پرستان رافضي اهرمن كنشت جهود گه شيعه سگ رافضي اهرمن پرست,TIN
@USER میشه خروجی دانشگاه رو هم بهم نشون بدی؟!  دکترایی که عرضه ابتکار نداره  حتی یه پیچ گوشتی نمیتونه دستش بگیره  ایضا آموزش و پرورش  آموزش ایراد داره قبول  اگر ایرادی هست به همه بگیرند نه فقط یک جای خاص,TIN
@USER خدایی دروغگویی و حاشا کردنش خیلی خوبه!,TIN
@USER یا بگای سگ میری با بیشتر بگای سگ میری,UNT
یعنی شرم آوری این قبیل رفتارها و تبلیغات ساختگی #طراحی_سوخته را تصمیم گیران نمی فهمند؟ آنها که باورتان دارند نیاز به چنین ساخته های منزجر کننده ندارند، از پیش شما را تایید و طرف مقابل را رد میکنند، اما وای به نگاه کسانی که بی طرفند. چندش آورست. @URL,UNT
@USER همون کسکش خر و میگی ؟,TIN
@USER آدم بیرحم وفاسدترین حیوان هست خودش از مرگ میترسد ولی باعث مرگ همه حیوانات ومحیط زیسته.,TIN
آخه کسکش، همه چیز به کنار، مکرون جایی وای میسته که عکس پشم الله پشتش باشه؟,TIN
دوستان وطن‌پرست اشاره کردن کشورهای دیگه هم ممکنه این کارها رو بکنن و چه ربطی به آریایی بودن داره٬   ربطش اینه که کشورای دیگه اینقدر ادعای فرهنگ و تمدن و شعور ندارن و زرت زرت اینو به رخ دیگران نمی‌کشن٬   کارهای احمقانه خودشون رو انجام میدن و ادعایی هم ندارن٬ خلاص!,TIN
یعنی یکی که عن باشه بو گوه بده زشت و افتضاح کر کثیف و چرک داغون باشه ولی فقط حشری باشه!؟ جل الخالق📿🤲🏻 @URL,UNT
حالا جنده ها رفتید کسای بو دادنتونو دادید دیگه این اسم تجاوز چیه افتاده سره زبونتون؟ تا دیروز کس خودتون بود به هرکی دلتون میخواست میدادین یدفه ای همه شدید مریم مقدس و مورد تجاوز قرار گرفتین؟,TIN
@USER @USER @USER گه میخوره  این مهدکودک هم نرفته تا حالا !!  اون اکانتم هم بلاک کرد پفیوز,TIN
روتر رو تو تنظیم دو تا NATئه پشت هم زدم پوکوندم، مجبور شدم فعلا برم رو اکسس‌پوینت کردن لپ‌تاپ. هر بار این بش‌اسکریپت رو می‌بینم مو به تنم سیخ می‌شه. از بس عالی و کاربردیه لعنتی. اگه بدونین از چه درد و خون‌ریزی جلوگیری می‌کنه! @URL #CodePorn #hostapd #create_ap,TIN
RT @USER: @USER کسکش خونه,TIN
RT @USER: یه حس ته خطی دارم انگار تو جای جای زندگیم ریدم و جایی نمونده دیگه واسه ریدن,UNT
@USER این خر هم سوار نشده اسکل !! حیف خر که این پروفسور خرها سوارش بشه اون یکی استاد هم یه از روی نوشته هم تپق میزنه بخونه,TIN
RT @USER: @USER میانه گفتم سگ_اون عمو قناد خوبه با اون کسکش قلقلی؟,TIN
@USER تو هیچ گوزی نیستی ... خانواده جنده کس کش بیشرف بی ناموس کیرم توی ناموست,TIN
این الاغ مسلمان که کون خودش را برای #کتلت_سلیمانی و #محرم داره پاره میکنه عکس رهبر کمونیست شوروی سابق را که یک بیخدا بوده و ۲۰ میلیون اوکراینی را به قتل رسانده و اسلام را تخم چپش هم قبول نداشته گذاشته رو پروفایلش ومریدش شده خودش رید به #محرم وهر چی سید رفت.خائنین وطنفروش چپی @URL @URL,TIN
@USER کمی مطالعه کنید. این پایگاه اشرف بدجوری مسختان کرده است. من همراه همه سانسور شدم نه جدا. یعنی تو دارم برای کوبیدن من اصل سانسور در جمهوری اسلامی را انکار میکنی. تا سال ۱۳۷۶ در هیچ روزنامه ای نبوده ام. گرچه این از فهم فرقه رجوی بیرون است.,TIN
@USER اتفاقا شخصا به نظرم همین فرد در این ویدیو هر بار پیراهن زنانه پوشیده خیلی هم بهش میاد. اصلا موضوع نیومدن به آناتومیش نیست. بهش میخندن چون دقیقا نگاه جنسیتیست,TIN
کیر توش چه شب کسشر دلگیریه,UNT
ببین من عجله داشتم  سر همین تند میرفتم  متاسفانه چرخم رفت تو چاله پر آب... ولی اون رفتگری که ۹ صبح اولین روز محرم؛جمعه؛مصادف با کنکور تجربی اونم وسط خیابون ولیعصر که قاعدتا سگ نباید پر  بزنه خیس شد خیلی بد دهن و کیر شانس بود,TIN
مشکل بازار بورس ایران اینه که خلق نه مثل کشورهای متمدن به عنوان سرمایه گذاری آخرت بلکه به عنوان ممر درآمد روزمره بهش نگاه می کنن، شغلشون رو ول کردن اموالشون رو فروختن بریم گرگ وال استریت شیم سود کنیم. خب این پول با تلنگر فرار می‌کنه میره و کلفتیش میره تو کون معامله گرای بازار,TIN
@USER @USER دلیلش مشخصه! اون پارک معروف به پارک سگ هاست و چون سگ ها دنبال گربه می کنند و کنترلشون از دست سگ گردان ها در میره گربه ها رو کشتند!  بسیار کسانی که با حیوانات زندگی می کنند کثافت های بیشعور و پست و حقیری هستند!  عکس ها رو بردارید لطفن، خبر به اندازه کافی دردناک هست,TIN
من وقتی جاییم درد داشته باشه بشدت اخلاقم تخمی میشه کاملا نق نقو و در اخر دلم تنگ شد داداشمم نیستش یکم بزنمش دلم درد میکنه و احتمالا سنگ کلیه س,UNT
@USER @USER تو عمرم نشینیدم، هیچ کس همچین حرفی نمیزنه مگه تو همین داستان‌ها که ملت بین هم پخش میکنن. هیچ کس به دخترش یا خواهرش نمیگه رفتی خونه دیدی شوهرت داره کس یکی میزاره پاشو برو بیرون بزار کارشو بکنه. هیچ کس. حتی اون دهاتی که تو تخیلتون شکل گرفته، حتی اونم همچین حرفی نمیزنه.,UNT
@USER مبارزه کنید کاری که همه دنیا می کنند شور بیافرینید و اثر بگذارید بر روزگار خودتان. فحش دادن با نام مستعار هیچ نوع حرکتی نیست. مرا هم قرار نیست خوشحال کنید. من دلایل بیشتری برای بدحالی دارم. این سخن از مستهجنیات حاصل عقده های شخصی است. وگرنه چرا ۴۰ سال است این حکومت مانده ؟,UNT
RT @USER: وقتی واسه یکی-کاری انجام میدی بگه مرسی کسکش خیلی بهتر از اینه- که- بگه مرسی دوستم,TIN
میشه برای سوختن کلیسای نوتردام تأسف خورد یا وطن فروشی و جوزدگی به حساب میاد؟,UNT
@USER @USER گمشو لجن سگ 🤣🤣🤣🤣,TIN
RT @USER: @USER اینا همهه ایات الهی ان ایمان بیار کسکش,TIN
@USER موزیک خوب گوش کنید کتاب بخونید سینما برید! و کیر خر,UNT
کافر همه را به کیش خود پندارد ...این خانوم انگار خودش این کاره است  قیمت هم دستشه که کجا بیشتر پول میدن ... #دختران_خیابان_انقلاب @URL,TIN
یه کیری که نمیدونه مدیرمحصول لازم نیست سواد فنی داشته باشه راجع به این شغل گوه می‌خوره احتمالا یه دولاپر که فکرمی‌کنه خیلی میفهمه @URL,TIN
خب این چند روز بیکاری رو چجوری به کس گاو بزنم؟ آفرین بشین فیلم و سریال کسشر ببین بعد مثل کیرساجد بیا کس دخترای فراری و تزریقی رو با گه‌خوریات خیس کن.,TIN
@USER خب حالا ک چی. ما ک ی دست مون رفت. یعنی بقیه کشور ها ندارن. یعنی شاش گرفته مغز شما رو. مردم هر لحظه ب ی نقطه برسن مطمن باش دوست دارن تو وضعیت همین عکس باشن تا زنده. یعنی شاش تو مغز شما ( تاکید ),TIN
RT @USER: به واپسگراهایی که اول گفتن مسیح علینژاد فاحشه است، مبتذل است، ۳مرد به او تجاوز کردن، بعد رفتند سراغ خانوادم از اعلام برا…,TIN
RT @USER: ما نه تنها عددی هستیم آخوندک کونی، بلکه کونت هم خواهیم گذاشت پدرسگ مادرجنده _#تظاهرات_سراسرى _#اخوند_کسکش,TIN
@USER سرمایه دار کثافت به این گوشی به درد نخور من چشم داری ؟,TIN
هی هرچی نمی‌خوام پول به کس گاو بزنم، این دختره باعث می‌شه بخوام ازش عکاسی کنم.,UNT
@USER @USER @USER توعه گوه خور با چشمت دیدی که قبلش سپاه قدس اونجا باشه؟ احمق اونا جبهه مقاومت دارن خودشون قبلش جنگی نبوده چرا بابد اونجا باشه؟ قبلش توی عراق به عراقی ها کمک میکردن نه سوریه,TIN
@USER اینا آدم نیستن اصلا بشر نیستن. هیچوقت آرزوی مرگ برای دشمنم هم نکردم اما برای دو دسته زندگی بد آرزو میکنم یکی اینا یکی هم والدین بد:(,TIN
@USER پدسگای خر از هر طرف احاطه کردن، چرا انقدر کثیف آخه؟؟چرا؟؟,TIN
دیشب از طرف بازرسی اومدن شروع کردن کسشر گفتن دیگه وسطاش می‌خواستم بگم تو هم کسخلی، بازداشتی رو بنویس برو.,TIN
محمد جواد اکبرین یک مزدور سعودی است که از دولت سعودی پول دریافت کرده. برایش تله گذاشتم تا مرا به دادگاه بکشاند تا بتوانم شاهدان را احضار کنم و یکی از قدیمی‌ترین شبکه‌های مزدوران سعودی (اکبرین، ایلیا جزایری و علی مهتدی)‌ را یک جا رسوا کنم ولی هرگز نامه‌ای از وکیل او دریافت نکردم. @URL,TIN
آموزش زن-ستیزی. _اینقدر عصبانیم که بهتره چیزی ننویسم چون جز فحش چیزی به ذهنم نمیرسه. @URL,UNT
RT @USER: @USER @USER گوه نخور کسکش حرومزاده. کیرم دهن خودت و ولی وقیح حرومزاده که مادرت خیلی باهاش حال کرده,TIN
RT @USER: @USER آخی جق زدی حشرت خوابید داری مشتریارو میپرونی؟؟کسکش پدر من برا ننت باید عزیز باشم ک هستم تو بچه جنده سگ کی…,TIN
@USER اینکه کون کسی رو گاز نگیری هم از بچگی نهادینه میشه؟ پس چرا میدونن نباید کون کسی رو بی اجازه گاز گرفت؟  بهونه‌ست. شناخت حریم بدن همونقدر نهادینه میشه که دست درازی نکردن به غذای کسی.,UNT
@USER @USER بله خانم مینا وقتی agressive هستید پاسختونم اونجوری داده میشه. من مشکلی با نقد ندارم و نقدهاتون تا قبل ازینکه به حملات اگرسیو شخصی تبدیل بشن قابل احترام بودن از یه جایی بعد هم غرض-ورزیتان مشخص شد. فعلا خداحافط,TIN
مانیتورِ این پروژه من و اسکل خودش کرده هی زرت و زرت تاریخ عوض میکنه عنه خانوم!! کسخله اینم !!,TIN
@USER شما داری به کسی که فرق بین ترجمه و‌ جمله اصلی رو‌ نمیفهمه توضیح میدی؟ طرف حتی اینو نمیدونه که متن اصلی به زبان اصلیه و ترجمه‌های متفاوت نوشتارهای متفاوتی بر اساس سلیقه مترجم دارن، خودت رو برای این سطح عقل خسته نکن؛),TIN
@USER لجن واسه یه لحظه‌شه! مزدور کثیف,TIN
این عاغازاده خودش رو درید که ما یه جواب تو برنامه بهش بدیم تا فالوئراش بره بالا٬ __ما هم که شرمنده.____جدیدا هم گفته: تو مدیر فارسی-وان بودی و بی بند و باری و خیانت رو- به مردم یاد دادی! ____باشه قبول٬ ____حالا تو بگو خودت٬ اختلاس و رانت-خواری رو از کدوم شبکه یاد گرفتی عزیزم؟ @URL,TIN
@USER طرف سرشو از تو کون اکانت من بکشه بیرون کسی با این جنده توجه کاری داره  عزیزی❤,TIN
دلم شهربازی می‌خواد بیاید بریم ازون سرسره مواج‌ها سوارشیم و عین بچگی‌ها حس کنیم خیلی خوشبختیم بعدم بریم سفینه سوارشیم و بعد امتحان کردن کلی وسایل کسشر آخرشب وقتی رو صندلی عقب ماشین غش کردیم برسیم خونه و مامانم بیدارم کنه که رسیدیم,UNT
RT @USER: کسکش من واسه تو پلی لیست درست کرده بودم، من واسه خودمم اینکارو نمیکنم؛ کیرم‌ دهنت.,TIN
RT @USER: البته صبا تو مترو سگ صاحابشو میخوره انقد شلوقه، چارتا کسکش پیدا میشه نقش سوپر منو بازی کنه¡ انی وی¡,TIN
@USER آها پس جنده‌ی توجهه. صدبار تاحالا با خودم گفتم ول کن کس خار تک تکشون کوتشون نکن این جنده ها رو. ولی همیشه مادرجندگیشون یک طوری غیرقابل پیشبینیه که توویت و میبینم یادم میره اون داستان و کوتشون میکنم :)),TIN
بعد از رویای نیمه تمام دیروز که سرخ ها قهرمانی کردند اما قهرمان نشدند، امروز نوبت یک رویای دیگرست برای قرمزهای منچستر. یعنی تکرار میشود تاسف و افتخار دیروز، ما با مورینهو که دوستش نداریم و رقیب با مربی درجه اولش. ظلم است دو روز رویایمان نیمه تمام بماند. #Manchesterunited,UNT
@USER بچه کونی شنیدم میخوای عکس نود از یه بابایی پخش کنی، چپ سیبیلو :))) به یارو سیخ معلا رو به زور زدی، ازش فیلمم گرفتی کسکش؟!,TIN
مجیدی خارکصده که تند تند بیانیه میداد و مصاحبه میکرد چرا الان لال شده؟ خوب بیناموس بیا لااقل هیس بهمون نشون بده بفهمیم زنده ای,TIN
یه نفهمی رفته خونه ملک مطیعی برای تسلیت٬ جایزه جشن سپاس مرحوم رو برداشته برده؟!    بار الهی٬ پروردگارا٬ آفریدگارا٬ من رو گوسفند کن لطفاً!,TIN
"\""اصرار روحانی و ظریف به ادامه‌ی روند مذاکرات به سبک۶سال گذشته رو نمیفهمم!  \""\""عقلِ دیپلماسی\""\""هم چنین روشی که صرفا ضرر به منافع ملی هست رو تایید نمی‌کنه چه برسه به روشِ انقلابی!  فرانسه‌ای که از بی‌تعهدترین کشورها در قراردادهای صنعتی و اقتصادی با کشورمان هست، حالا شده دلالِ مذاکرات!\""",TIN
@USER شما عقلت به این چیزا نمیرسه بهتره بخوابی که بد خواب نشی!,TIN
@USER کثافت های آشغال رو باید میزاشت لت و پار کنن.... وای خدا چقدر عصبانیم,TIN
این قلب منم واقعا چند وقتیه بد داره اذیت میکنه. والا تحمل غمای خودمم با این قلب کار سختی بود چه برسه به غم بقیه. خلاصه اگه به امید خدا مردم تا میتونید بجای منم هشتگ بزنید. اینم بگم که این هشتگ #مريم_رجوي_گوه_خورد خیلی با ادبانه‌س دوتا چیز دیگه هم به خوردش بدید، زنیکه جنده رو,TIN
RT @USER: @USER منم ببر کسکش.,TIN
توی دره‌ی ماریانا یه تیکه پلاستیک پیدا کردن.عمیق‌ترین نقطه‌ی کره! یه شقایق دریایی رفته روش خونه ساخته چون اصلا نمی‌دونه پلاستیک چیه.این براش خیلی بده چون اصلا مستحکم نیست. کیر تو انسان,TIN
"@USER @USER @USER @USER احمق کله کیری, من خودم ایرانیم پشت کوه داهاتی هم بیشتر به قیافه تخمی تو و اون صیغه ت میخوره گوه میخوری به اسم ایران و ایرانی به دیگران توهین میکنی.",TIN
RT @USER: @USER کسکش میتونه شکل عقرب باشه,TIN
RT @USER: @USER هندو به مراتب کاپیتان تره نسبت به ون مشکل هندو اینه میره تو زمین کسکش بشین رو نیمکت,TIN
سال‌هاست که دانشجویان و دانش‌آموزان ایران در اتوبوس‌های فرسوده، غیر ایمن و از-رده‌-خارجِ این حکومت بی‌کفایت، جان باارزش‌شان را از دست می‌دهند. من از صمیم قلب، مرگ عزیزان‌مان در سانحه دلخراش دانشگاه آزاد را به خانواده‌های داغدارشان تسلیت می‌گویم و خود را در غم آنها شریک می‌دانم. @URL,TIN
از خانم تارا آغداشلو که تو برنامه سمت نو درباره حقوق زنان زر زر میکرد خواهش میکنیم بیاد داستان پدرش رو بیان کنه. @URL,TIN
"@USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER خزعبلات شما مثل واکسنه،منو قویتر هم میکنه به اون ""دختر لر"" گفتم که یک فرمانده/رئیس/امین قبیله نام ببر لال شدو بحثو عوض کرد و تو بجاش زر میزنی که اونم مثل چی تو گل گیر کردی توهم پیروزی هم برداشتی🤣 بیا به من سندو نشون بده که سیده القریش یعنی امین بعد زر بزن کوچولو😏",TIN
RT @USER: اگر این آدم و رفتارش رو درک نمیکنین مهم نیست. کون لقتون. اصلا درک کردن یا درک نکردن شما مهم نیست. دوست داره اینطوری باشه.,TIN
@USER @USER @USER احمق هفت جد و آباداته. از شماها احمق تر وجود نداره که هیچ درکی از وضعیت ندارید. بشینید تا بورس سقوط کنه. تا شما اپوزوسیون های دو زاری هستید اینا هم هستن. نرضایتی عمومی از همون دهه ۶۰ بوده گوگولی. ابله جان توو این ۱۰ روز بورس سقوط کرده. تصورت از سقوط چیه؟ 😅😅😅😅,TIN
RT @USER: @USER کدوم روح الله ؟زم یا اون گوربه گورشده ؟ ریدم به قبرش کسکش ولدزنارو خواهر مادرتوروهم گاییدم عرزشی کسکش,TIN
@USER پدر سگ بچه کونی دائما بهم میگه دورش بگردم,TIN
"""برادران و خواهران گرامی____گاهی میکنم تساهل و تسامح خود ما نقش اساسی در تقویت اشخاص تهمت پراکن و آبروبر دارد!__( به عبارت خودمونی تر؛ اگه کسی اومد جلوی تو پشت سر برادر یا خواهرت تهمتی زد و """"توی دهنش زدی"""" به ریشه کن شدن این آفت سهمگین کمک بزرگی کردی)__فلذا شک نکن و محکم #بزن_تو_دهنش""",TIN
@USER تخم مرغ شانسیه قشنگ. یهو از توش عن در میاد یه وقتاییم تخم مرغ دو زرده.,TIN
@USER روانی بوده طرف_آدم سالم اینکارو نمیکنه,TIN
@USER @USER من با یک انسان مستقل ازدواج کردم. این اخبار شیرخشک فاسد  و فلان میلیون یورو دروغ است. حتی یکی از آنها هم اثبات نشده,TIN
@USER @USER @USER کس ننه ت از تهران. کیر تمام اعضای ذکور خونواده مم تو دهنت کسکش,TIN
@USER نه عن سگ نجس میشه,UNT
مارو باش کجا از کیا سوال میکنیم، اینجا مگه بغیر از کس و کون بیرون انداختن و لیسیدین و مالیدن کار دیگه ای بلدین,TIN
@USER والا لای پا که هست، لای دست هم چون کیر خر نداشتم تجربه نکردم:)) به عنوان کسی که خیلی لخت می‌خوابم به نظرم ایرادی در کار نیست.,UNT
@USER @USER @USER توجه کن ایشون گفتن مردم ایران زمین ، تویی که عکس بشارلجن تروریست رو گذاشتی روی پروفایلت حتما ایرانی نیستی پس از طرف مردم ایران گوه نخور,TIN
@USER ببین سخت میگیریا حاجی بد نیست کون بقیه دخترای همسنشو ندیدی :))) بابا خوبه واسه کردن,UNT
RT @USER: @USER توتیا کسکش پاشو دیگه,TIN
[دنیای حیوانات] - زرافههههه + هااااا؟ - بیا یه دقیقه + چه کار دارییی؟ - بیا تو [زرافه میاید] + ها چته؟ - میگم دستم نمیرسه، این نبات‌ها رو بده از تو قفسه. + کسکش نفهم من فقط گردنم درازه این صد بار. عجب خری هستیا. - مرسی.,UNT
@USER @USER @USER ترامپ بد جوری فلان جاتونو فشار داده! از اون ضحاک تا گنده لات هاتون و خرده انگلهايی مثل تو، همه دارين زوزه ميکشين. دستتون به اسراييل نميرسه مثل سگ از دور واق واق ميکنين. امريکا که نزديکتونه. برين نابودش کنين ديگه. #نوید_افکاری  #اعدام_نکنید  #ازادشان_کنید,TIN
@USER @USER @USER به خدا من نمیشناسم😂😂سعید لاشی تو دوباره جنگ روانی درست کردی علیه من😂😂,TIN
@USER میخوای بدم دستت پدرسگ! گوه نخور,TIN
@USER تاج ایران به اندازه کافی قهرمانی داره که زیر کثافت چین و روسیه نره و اینکه مرگ بر جفتشون اسپیل جون :)),TIN
این هم نماینده تفکر جوانان انقلابی!‌ این طرز تفکر رو دیگه بابات هم نداره سید! بیدار شو پسر جان. عقب ماندگی هم حدی داره. نه اینقدر دیگه! تو که در پارینه سنگی زندگی میکنی چه جوری ایمیل باز کردی برای خودت حساب توییتر ساختی؟ @URL,TIN
@USER یکی به فیلمبردار احمق بفهمونه که این اگر اون سنگک تو سطل آشغال گیرش نیاد احتمالا قرار از گرسنگی بمیره شاید زن و بچه هم داشته باشه,TIN
@USER @USER @USER دیوث کوچولو، طرف هفته پیش دوبار دادگاه رفته، تو از آلمان در مورد هزینه گه نخور، تو که آلردی تو سوراخ لم دادی خفه,TIN
@USER عن و گوه فرق نداره جفتش تو دهن کثیف زنت و پدرت. در ضمن بازم ریدم تو لاشه متعفن اون پیرزن عجوزه مادرت که سقط شده. خیلی بدبختی بخاطر کم نیاوردن حاظری روح کثیف اون سلیطه نا ارام باشه 😛,TIN
@USER نه سعید راس میگفت بعد اون داستانا دیگه شدم کیری ترین ادم ممکن تخمی کیری کسشر و باقی صفات مزخرف در این اکانت,TIN
دیشب در احیاء پیرمردی از قبض موبایلش گلایه کرد. گوشی هوشمند نداشت، اما قربانی ستاره مربع-ها شده بود. با ستاره ۸۰۰ مربع عضویتش را لغو کردم.__کلاهبردان!__اقدامات جدی-تر ما برای خاتمه دادن به کارهای شما در راهند، علیرغم همه موج تخریبهایتان، شما را متوقف خواهیم کرد.__#حق-الناس,TIN
@USER بالا بردن تا جیب مردم را خالی کنن و تا حدی تامین بودجه دولت را بهبود بخشند. پایین آمد چون دستشان رو شد و آنهایی که از خودشان بودند چاپیدند و فرار کردند. مقصر؟ الاغهایی که به اقتصاد دانان واقعی گوش ندادند و به  صلواتی گوش کردن که پایانامه خودش همان استدلال اقتصاد مال خر است بود.,TIN
RT @USER: کیرم تو این استاد کسکش که واسه یه درس تخمی مارو از زیر پتو کشید بیرون، سگ دانشگاه نیست,TIN
@USER این موج دستگاه امنیتی رو سرگرم میکنه  تا تیم ترور کارشو بکنه  پس میتونه یکی از علتهای شلوغی برنامه ریزی برای ترور باشه,TIN
@USER @USER کشور؟ کسکش اینجا میشه کشور. لگدی هم اگه زده دم کون امثال توی تروریست زده که ۱۷۶ تا آدم رو روی هوا تیکه تیکه کردین و ککتونم نگزید. میدونی خدا امثال سهیل رو زود میبره پیش خودش، اما امثال تو باید بمونین و تو همین دنیا کرم بزنین و جنازه های متعفنتون رو از تو لوله فاضلابا بکشن بیرون.,TIN
RT @USER: چجوری مازیار ناظمی به اون آقایی یهو این همه کسکش شد !؟,TIN
تمیز کردن گاز با اختلاف تخمی ترین کار خونه است 😑😑😑,UNT
@USER میخاستم بگم سگ ولی سگ خیلی باوفاس,TIN
@USER @USER گوزو از پورن استار نور پهلوی بگو برام. چه طوری جنده که دوست پسر سیاه داره فارسی بلد نیس مقاله فارسی مینویسه تو ایندپنوت از نسیم کوه های البرز میگه😅 چرا با یه پسر ایرانی نمیخوابه مگه مال هموطنش خار دار. ها گوه تو حلق فرح دیبای جنده بشه😉,TIN
RT @USER: معلوم میشه فی چقد جا داره بعد امثال علینژاد و شادی صدر حتی اون مهدی یحیایی چه مفت خودشون رو فروختن! @URL,TIN
@USER کله کیری تو اول یاد بگیر هی رو این جور مینویسن نه حی احمق 😅 اشتباه تایپی پیش،میاد. ولی خیلی فرقه بنویسی حی. این یعنی یه پیرسگ بیسوادی افسرده. در ضمن لاشه پوسیده اون مادر عجوزتو ریدم روش😛,TIN
@USER سرکار خانم عزیز من نمره ندادم که پس بگیرم. یعنی به همین زودی یادتان که احمدی نژاد بر موج هاشمی خائن سوار شد و رای اورد و چند سال بعد هاشمی از همان مردم بالاترین رای را گرفت. من اینو گفتم. مخالفید؟,TIN
آقای خامنه ای پیش تر تواضع به خرج دادند!‌که البته مال این حرفها هرگز نبودند.ایشان از ملاصدرا تا اخوان ثالث و از انرژی اتمی تا برجام و از سیاست خارجی تا تاریخ معاصر دنیا را در تخصص خود داشتند و درباره اش خطبه ها گفته اند و میگویند.حالا این یکی را تخصص ندارند؟ شرمنده کردند ما را! @URL,TIN
@USER لطفا همون دلقک بمونم. مرسی.,TIN
یه مشت حیوون وحشی ( حیف اسم حیوون  البته )  به اسم عزاداری موجودات بی گناه رو دارن میکشن ... فرق اینا با مثلا یزید چیه ... چرا نسل این آشغال ها ور نمیفته ... تا کی اینقدر عقب افتاده و بدبخت باشه ایران ...,TIN
@USER در اینکه پژمان راهبر یه موجود کیسه کش حرومزادس شکی نیست.. تپل عن چهره ی خیکیه کون پدر 😂😂😂😂😂😂,TIN
میگم مگه منافقین چه کاری کردن که چریک‌های فدایی کس ننه‌شون و توده‌ای‌های حرومزاده یا سازگاراها و اکبر گنجی‌ها نکردن؟ وقتی بزرگ‌تون با اینها میشینه و شما هم عین گاو دنباله‌رو اون بی‌خاصیت هستید پس به بزرگی خودتون منافقین رو هم ببخشید. @URL,TIN
@USER خودت ابلهی که سرتو کردی توی برف و خودتو به نفهمی زدی یا شاید هم واقعا نفهم و بیشعور هستی.,TIN
@USER ایولا کیر تو کس ننه جندت چه ایده خوبی:))),TIN
اون پسره مریض ولی تو هم داشتی اون زیر پنجره با جق زدنه پسره جق می زدی که هر شب می رفتی تماشا کسکش @URL,TIN
@USER @USER ممنون میشم از خودشون بپرسد. دیگه شرمنده ۵ سال بابت یک مشت اراجیف مجبور به پاسخ گویی شدم. دیگه نه!! ایشون صفحه دارند با نام خودشون بفرمایید اونجا,TIN
@USER لکن حشریت همیشه کار دست بشریت داده یکیش این گوساله بهنود که کاش زنبور اون شب کیر باباش رو گزیده بود. #خاک_بر_سرت_بهنود,TIN
RT @USER: @USER @USER برو کسکش وهابی سگ سعودی، بزودی خواهر مادرتون گاییدس !,TIN
